star_rating,ipc-rating-star--maxRating,ipc-title-link-wrapper href,ipc-title__text,ipc-voting__label__text,ipc-voting__dot-separator,helpful,not_helpful,reviewer,ipc-link href,review_date,ipc-link href 2,main_review
10,/10,https://www.imdb.com/title/tt0068646/review/rw6610369/?ref_=tturv_2079,Flawless Masterpiece,Helpful,•,1,0,pantsoo,https://www.imdb.com/user/ur129605781/?ref_=tturv_usr_2079_t,"Feb 18, 2021",https://www.imdb.com/title/tt0068646/review/rw6610369/?ref_=tturv_perm_2079,"It took me about three viewings to appreciate this movie, saw it for the first time when i was about 12 years old and found it boring and couldnt understand the plot. Now that i saw it again a bit older i truly understand why this is touted as probably the best film ever.Nothing i could write hasnt already been written before, but when the only flaw i can find in this movie is a bad overdub - ""I talked to Barzini!"" - then this truly is a cinematic masterpiece."
10,/10,https://www.imdb.com/title/tt0068646/review/rw6608213/?ref_=tturv_2080,Best ever movie made in the film industry,Helpful,•,1,0,imshaniqbal,https://www.imdb.com/user/ur95600334/?ref_=tturv_usr_2080_t,"Feb 18, 2021",https://www.imdb.com/title/tt0068646/review/rw6608213/?ref_=tturv_perm_2080,Without any doubt there is nothing compare to this movie... I don't have enough words to say how good is this movie.
,,https://www.imdb.com/title/tt0068646/review/rw6605480/?ref_=tturv_2081,best movie,Helpful,•,1,0,sajidulislampathan,https://www.imdb.com/user/ur71044811/?ref_=tturv_usr_2081_t,"Feb 17, 2021",https://www.imdb.com/title/tt0068646/review/rw6605480/?ref_=tturv_perm_2081,I loved the movie script and casting. It's hard to fine a movie done this well.
10,/10,https://www.imdb.com/title/tt0068646/review/rw6599744/?ref_=tturv_2082,AMAZING!!,Helpful,•,1,0,i_numb,https://www.imdb.com/user/ur28844217/?ref_=tturv_usr_2082_t,"Feb 15, 2021",https://www.imdb.com/title/tt0068646/review/rw6599744/?ref_=tturv_perm_2082,Cant believe this movie is from 1970s. Its the first time i gave a movie 10/10. Easily this could be the best Movie in the history of Hollywood.
10,/10,https://www.imdb.com/title/tt0068646/review/rw6594026/?ref_=tturv_2083,Jawad,Helpful,•,1,0,alhrbijawad,https://www.imdb.com/user/ur129442105/?ref_=tturv_usr_2083_t,"Feb 13, 2021",https://www.imdb.com/title/tt0068646/review/rw6594026/?ref_=tturv_perm_2083,
10,/10,https://www.imdb.com/title/tt0068646/review/rw6592312/?ref_=tturv_2084,Godfather Movie Review,Helpful,•,1,0,aniskfr,https://www.imdb.com/user/ur129423886/?ref_=tturv_usr_2084_t,"Feb 13, 2021",https://www.imdb.com/title/tt0068646/review/rw6592312/?ref_=tturv_perm_2084,"The film has a strong script and has turned it into a masterpiece. Of course, Alpacino's role has given a pleasant taste to this film and made an attractive mafia film that all types should experience the pleasure of watching it once."
10,/10,https://www.imdb.com/title/tt0068646/review/rw6579350/?ref_=tturv_2085,The only movie that made want to think again about which movie is the greatest ever!!,Helpful,•,1,0,londonbaby-53238,https://www.imdb.com/user/ur65690777/?ref_=tturv_usr_2085_t,"Feb 9, 2021",https://www.imdb.com/title/tt0068646/review/rw6579350/?ref_=tturv_perm_2085,"I have watched hundred of movies in the last 10 years and my all time favourite is/was ""The shawshank redemption"" i have always seen it as the best movie ever made but after watching ""godfather"" i just don't know anymore which one should be in top for me, one thing i'm sure of right now is that i have 2 favourite best movies instead of one."
10,/10,https://www.imdb.com/title/tt0068646/review/rw6542333/?ref_=tturv_2086,The Godfather Is Still The Greatest Movie Of All Time,Helpful,•,1,0,yourworsrnighfmare,https://www.imdb.com/user/ur118891360/?ref_=tturv_usr_2086_t,"Jan 30, 2021",https://www.imdb.com/title/tt0068646/review/rw6542333/?ref_=tturv_perm_2086,"The Godfather since 1972, has been called the greatest movie of all time. Nothing is perfect in life, but The Godfather gives a new meaning to the word perfection"
10,/10,https://www.imdb.com/title/tt0068646/review/rw6537732/?ref_=tturv_2087,Extraordinary Masterpiece,Helpful,•,1,0,berkbolayirli,https://www.imdb.com/user/ur111737543/?ref_=tturv_usr_2087_t,"Jan 28, 2021",https://www.imdb.com/title/tt0068646/review/rw6537732/?ref_=tturv_perm_2087,"A francis ford copolla classic that takes me to different worlds every time I watch it, and deserves 10 points from me with its shooting techniques and fascinating atmosphere. I wish I was in my twenties when this film was shot and I could watch this movie in the cinema."
10,/10,https://www.imdb.com/title/tt0068646/review/rw6515712/?ref_=tturv_2088,These are movies,Helpful,•,1,0,srbijaoglasi,https://www.imdb.com/user/ur107407327/?ref_=tturv_usr_2088_t,"Jan 23, 2021",https://www.imdb.com/title/tt0068646/review/rw6515712/?ref_=tturv_perm_2088,I grew up with films like this where the directors tried to show even though it's a man in crime that compromises can be made. Today's movies are terrifying.
10,/10,https://www.imdb.com/title/tt0068646/review/rw6513948/?ref_=tturv_2089,It's the Godfather,Helpful,•,1,0,emryse,https://www.imdb.com/user/ur128569426/?ref_=tturv_usr_2089_t,"Jan 22, 2021",https://www.imdb.com/title/tt0068646/review/rw6513948/?ref_=tturv_perm_2089,It's the Godfather! What more can you say? Possibly the best film ever '\(0_0)/'
10,/10,https://www.imdb.com/title/tt0068646/review/rw6472566/?ref_=tturv_2090,AN AMERCAN MASTERPIECE,Helpful,•,0,1,dannyrovira-38154,https://www.imdb.com/user/ur71354003/?ref_=tturv_usr_2090_t,"Jan 13, 2021",https://www.imdb.com/title/tt0068646/review/rw6472566/?ref_=tturv_perm_2090,"Francis Ford Coppola's classic landmark crime epic is one of the finest most riveting American films ever made. It is based upon Mario Puzo's best selling novel of the same name. Set in 1945 on Long Island it tells the tale of the most powerful Mafia family dynasty in America, which is led by the aging Don Vito Corleone, sensationally played by the late great Marlon Brando, who made a phenomenal career comeback with this brilliant Oscar winning performance. His youngest son Michael, played marvelously by Al Pacino in his breakout Oscar nominated performance, has just returned from serving with the Marines in World War II, and is attending the wedding of his beloved sister Connie, played wonderfully by Talia Shire. The joyful family occasion is short lived because of a ruthless drug dealer named Virgil Sollozzo, impressively played by the late great character actor Al Lettieri, who is looking for financial support as well as protection from the Corleone family. But when Don Vito refuses and turns down Sollozzo's request, he tries to have Don Vito assassinated by two hit men who gun him down outside a fruit stand, but Don survives the hit barely. This will set in motion a series of deadly events into play and a full scale Mob war will begin. Magnificent direction by Coppola, with impeccable supporting performances by James Caan, Robert Duvall, Richard Castellano, Sterling Hayden, John Marley, Richard Conte, Diane Keaton, and Abe Vigoda. Breathtakingly filmed with beautiful on location sequences shot in Sicily by the late great master cinematographer Gordon Willis, Nino Rota's unforgettable musical score is powerfully haunting. This is one of the few rare times where the film is better than the book. ""The Godfather"" is a history-making cinematic masterpiece that is the winner of three Academy Awards for Best Picture, Best Actor: Marlon Brando, and Screenplay: Francis Ford Coppola and Mario Puzo."
10,/10,https://www.imdb.com/title/tt0068646/review/rw6449959/?ref_=tturv_2091,Greatest movie of all time,Helpful,•,0,1,Don_Falone1985,https://www.imdb.com/user/ur1703692/?ref_=tturv_usr_2091_t,"Jan 6, 2021",https://www.imdb.com/title/tt0068646/review/rw6449959/?ref_=tturv_perm_2091,"What more can be said that already has on this utter masterpiece of a movie. Along with part 2, these are my favourite films of all time and I personally don't think there will ever be a movie that will surpass these stunning pieces of work. Let's start with part 1, The Godfather. An outstanding achievement in American cinema following Mario Puzo's novel of the same name, Francis F Coppola directs and achieved such a stunning piece of work, it's pretty much as close to perfection as a movie can get. It follows the story of an Italian American crime family, and is based on the real life Five families of New York City during this era, but is superbly paced and developed in such stunning fashion, you literally feel you are there with them in the screen. The character development is outstanding and we grow to love these characters like they are own family. The cinematography world class and still hasn't been beaten to this day. Who can ever forget the beautiful brown contrast colours that dominate when you are engrossed in this piece of art. The music without saying is up there amongst the finest piece in movie history. It's a film that still holds up, despite it being made nearly 50 years ago. It put actors like Al Pacino on the map to true stardom. If you haven't seen the Godfather then you clearly don't appreciate good movies. The greatest film of all time."
10,/10,https://www.imdb.com/title/tt0068646/review/rw6415575/?ref_=tturv_2092,top 5!,Helpful,•,1,0,tizianopalumbo-52451,https://www.imdb.com/user/ur127678807/?ref_=tturv_usr_2092_t,"Dec 28, 2020",https://www.imdb.com/title/tt0068646/review/rw6415575/?ref_=tturv_perm_2092,"This is the definitive film! One of the best films of all time, an absolute masterpiece."
9,/10,https://www.imdb.com/title/tt0068646/review/rw6415247/?ref_=tturv_2093,Such a classic,Helpful,•,1,0,jacals-montfy,https://www.imdb.com/user/ur79700823/?ref_=tturv_usr_2093_t,"Dec 28, 2020",https://www.imdb.com/title/tt0068646/review/rw6415247/?ref_=tturv_perm_2093,"The Godfather follows Vito Corleone, the titular character, sinisterly played by Marlon Brando, as he tries to develop his son, Michael (a young and excellent Al Pacino) to become the 'Don' of the Corleone family, albeit in a violent and dangerous, Mafia dominating New York.The first thing that I noticed was the lighting. I thought that it perfectly encapsulated the two natures of the Corleone family: the terrifying and ruthless yet fiercely family orientated. Corleone is constantly in the shadow, while also being in the light, and it highlights the two sided nature of him.The next amazing thing about this is the acting. Brando nails the mysteriously dangerous family man who is feared and respected in equal manner. Al Pacino is amazing and nails the arc of war hero, innocent and loved, to Brando's protege, as he turns into the evil Don. The supporting actors of James Caan, Diane Keaton and Robert Duvall get a good showing, perfectly supporting the two main ones (Al Pacino should have got leading actor!)The score and editing creates this beautiful Italian set piece, and it's stunning."
10,/10,https://www.imdb.com/title/tt0068646/review/rw6414453/?ref_=tturv_2094,Fantastic production,Helpful,•,1,0,marglotfabadi,https://www.imdb.com/user/ur127426685/?ref_=tturv_usr_2094_t,"Dec 28, 2020",https://www.imdb.com/title/tt0068646/review/rw6414453/?ref_=tturv_perm_2094,"Obviously this is the greatest production of world.
Best direction
Best actress
Best music composition
Best edit and best story for ever and ever"
10,/10,https://www.imdb.com/title/tt0068646/review/rw6395191/?ref_=tturv_2095,masterpiece,Helpful,•,1,0,serkancamlica,https://www.imdb.com/user/ur65651106/?ref_=tturv_usr_2095_t,"Dec 24, 2020",https://www.imdb.com/title/tt0068646/review/rw6395191/?ref_=tturv_perm_2095,"Best movie in the world. It could be called the best movie ever. Although years have passed, no better has been done..."
10,/10,https://www.imdb.com/title/tt0068646/review/rw6391257/?ref_=tturv_2096,best movie,Helpful,•,1,0,julyateng,https://www.imdb.com/user/ur127479429/?ref_=tturv_usr_2096_t,"Dec 23, 2020",https://www.imdb.com/title/tt0068646/review/rw6391257/?ref_=tturv_perm_2096,
10,/10,https://www.imdb.com/title/tt0068646/review/rw6389358/?ref_=tturv_2097,The Greatest Film Ever,Helpful,•,1,0,alaalegend,https://www.imdb.com/user/ur61837447/?ref_=tturv_usr_2097_t,"Dec 22, 2020",https://www.imdb.com/title/tt0068646/review/rw6389358/?ref_=tturv_perm_2097,For me the godfather is not just a movie it's a school of life you can learn how to live just after watchin it
10,/10,https://www.imdb.com/title/tt0068646/review/rw6383302/?ref_=tturv_2098,excellent,Helpful,•,0,1,barisbuyuksahin,https://www.imdb.com/user/ur127393907/?ref_=tturv_usr_2098_t,"Dec 20, 2020",https://www.imdb.com/title/tt0068646/review/rw6383302/?ref_=tturv_perm_2098,
10,/10,https://www.imdb.com/title/tt0068646/review/rw6346777/?ref_=tturv_2099,The greatest movie I've ever seen,Helpful,•,0,1,cristianariza,https://www.imdb.com/user/ur68107691/?ref_=tturv_usr_2099_t,"Dec 7, 2020",https://www.imdb.com/title/tt0068646/review/rw6346777/?ref_=tturv_perm_2099,"If you watched it, rewatch it.
If you did't, watch it (right now!)"
9,/10,https://www.imdb.com/title/tt0068646/review/rw6343108/?ref_=tturv_2100,Amazing movies,Helpful,•,0,1,Tokidokitraveller,https://www.imdb.com/user/ur126977753/?ref_=tturv_usr_2100_t,"Dec 6, 2020",https://www.imdb.com/title/tt0068646/review/rw6343108/?ref_=tturv_perm_2100,This movie is a masterpiece. definitely would recommend this to anyone.
9,/10,https://www.imdb.com/title/tt0068646/review/rw6334256/?ref_=tturv_2101,A Thirty Suttin's Perspective Of The Godfather,Helpful,•,0,1,faithellisontfe,https://www.imdb.com/user/ur126889697/?ref_=tturv_usr_2101_t,"Dec 4, 2020",https://www.imdb.com/title/tt0068646/review/rw6334256/?ref_=tturv_perm_2101,"Its amazing how movies from the 70's are so different from the movies in 2020. The Godfather really goes in depth as far as character development is concerned which for many younger viewers may seem boring. Well buck up kido's and keep watching because this movie is amazing.The film makers of old really put a lot of thought into not only complex characters, but settings, backdrops, and the muic. No matter your age, if you are going to be a film critic you are goign to have to watch this film and learn to appreciatre it by watching it multiple times until you do.On a side note, if you are looking for someone to fool around with in the bedroom, Bdirti . com is the place to go these days for that sort of thing.So yeah, get a few pounds of popcorn popped for this one, cuz its a long one. Peace!"
10,/10,https://www.imdb.com/title/tt0068646/review/rw6309347/?ref_=tturv_2102,The Godfather,Helpful,•,0,1,sophiamoe,https://www.imdb.com/user/ur97188395/?ref_=tturv_usr_2102_t,"Nov 25, 2020",https://www.imdb.com/title/tt0068646/review/rw6309347/?ref_=tturv_perm_2102,My mom was watching The Godfather. She liked it a lot.
