"ipc-rating-star--rating","ipc-rating-star--maxRating","ipc-title-link-wrapper href","ipc-title__text","ipc-btn__text","ipc-voting__label__text","ipc-voting__dot-separator","ipc-voting__label__count","ipc-voting__label__count 2","ipc-link","ipc-link href","ipc-inline-list__item","ipc-link href 2","ipc-html-content-inner-div"
"7","/10","https://www.imdb.com/title/tt0167260/review/rw1047531/?ref_=tturv_1018","not so fantastic","","Helpful","•","1","2","hoverr","https://www.imdb.com/user/ur3957009/?ref_=tturv_usr_1018_t","Mar 27, 2005","https://www.imdb.com/title/tt0167260/review/rw1047531/?ref_=tturv_perm_1018","OK, i agree, this movie is good. But why it's third movie on the list? And why it won an Oscar? I think that -for example- 'Mystic river' is definitely a better movie, with more moving act, more fantastic story and music. 'LOTR: The Return of The King' is overrated! I enjoyed it, but the technical side is most important in it. The story, and acting are, maybe not bad, but not excellent too. Cate Blanchett, Elijah Wood, Liv Tyler - they were almost wonderful, but other cast (with Mortensen on the top) weren't so 'unussual'. I appreciate Peter Jackson - he just did a good job.. nothing more. I recommend it, but people... it's not a greatest movie ever..."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw10304677/?ref_=tturv_1019","Easily one of the best Conclusions to Any Trilogy","Spoiler","Helpful","•","3","0","petraktheman","https://www.imdb.com/user/ur154060593/?ref_=tturv_usr_1019_t","Feb 5, 2025","https://www.imdb.com/title/tt0167260/review/rw10304677/?ref_=tturv_perm_1019",""
"10","/10","https://www.imdb.com/title/tt0167260/review/rw10303590/?ref_=tturv_1020","Best movie ever","","Helpful","•","3","0","obertjeremiah","https://www.imdb.com/user/ur112141698/?ref_=tturv_usr_1020_t","Feb 4, 2025","https://www.imdb.com/title/tt0167260/review/rw10303590/?ref_=tturv_perm_1020","Still the greatest movie ever madeNothing even comes close and I may well not see it personally topped. Every single scene is magnificent. The acting is superb as is the direction, script, hauntingly beautiful music, cinematography and the incredible battles; especially the hour long battle on the Pellenor Fields and Minas Tirith. The characters are some of the greatest ever created and to root for. The movie is simply perfection from beginning to end and the 4 hour version is just as majestic. There's not a single negative thing I can say about a movie that deserves all it's nominated Oscars. My family and I watched it 4 times in its first 12 days of release. A joyous experience every time. Magnificent!!!!!!"
"9","/10","https://www.imdb.com/title/tt0167260/review/rw1029293/?ref_=tturv_1021","What are you all complaining for?","Spoiler","Helpful","•","1","2","canubelieveitsnotbutter","https://www.imdb.com/user/ur3596169/?ref_=tturv_usr_1021_t","Feb 27, 2005","https://www.imdb.com/title/tt0167260/review/rw1029293/?ref_=tturv_perm_1021",""
"10","/10","https://www.imdb.com/title/tt0167260/review/rw1021960/?ref_=tturv_1022","God save the king ¡","","Helpful","•","2","1","gasprino","https://www.imdb.com/user/ur4804821/?ref_=tturv_usr_1022_t","Feb 16, 2005","https://www.imdb.com/title/tt0167260/review/rw1021960/?ref_=tturv_perm_1022","I will never forget this trilogy¡ Jackson's directing achievement can't be measure¡ special effects, cinematography, make up, costume design, sound, score, editing, screenplay, actor's performances ... everything in it's right place. I'm sure lots of people all over the world feels the same about the movie. Ian McKellen is Gandalf, he is not just an actor... He really became the white wizard¡ Mortensen, Wood, Weaving, Bloom, Astin, Blanchette, Tyler ... what a crew¡ I read the book four years ago, and i just could't believe that images from movie matched perfectly with my imagination. I wish this movie make directors and producer of Hollywood assume new challenges¡ God save the King¡"
"5","/10","https://www.imdb.com/title/tt0167260/review/rw1016704/?ref_=tturv_1023","to big-to fast","","Helpful","•","0","3","andyheuvel","https://www.imdb.com/user/ur1836325/?ref_=tturv_usr_1023_t","Feb 8, 2005","https://www.imdb.com/title/tt0167260/review/rw1016704/?ref_=tturv_perm_1023","To me it's unbelievable that this movie counts as the second best movie ever made. The book(s) themselves are brilliant which means that Jackson had plenty to work with. He started out alright as far as i'm concerned; the first movie has the feel of a dark somewhat mysterious adventure. His reasons for changing from this feel to the more mainstream ""big spectacle"" feel remain a big question to me. Alright, this one's better then the second one, but i'm not sure that's that big of an accomplishment. The acting is mediocre from time to time, the special effects are great at one moment and stink the next. The scenario has a great potential, but turned out reasonable at best and to top this all: the dialogs are downright childish most of the time. All-in-all the whole movie, in my opinion, was shot way to fast. It lacks any artistic feeling."
"7","/10","https://www.imdb.com/title/tt0167260/review/rw1006174/?ref_=tturv_1024","A good movie, but not great","Spoiler","Helpful","•","1","2","Vidgamefreak7","https://www.imdb.com/user/ur4118152/?ref_=tturv_usr_1024_t","Jan 24, 2005","https://www.imdb.com/title/tt0167260/review/rw1006174/?ref_=tturv_perm_1024",""
"6","/10","https://www.imdb.com/title/tt0167260/review/rw1003961/?ref_=tturv_1025","Over rated","","Helpful","•","0","3","Mitski007","https://www.imdb.com/user/ur4633431/?ref_=tturv_usr_1025_t","Jan 21, 2005","https://www.imdb.com/title/tt0167260/review/rw1003961/?ref_=tturv_perm_1025","Way too long, boring and repetitious. I hope the editor didn't get payed too much. Besides, they tried to make it like a Star Wars spectacle too soon. Didn't work. And Elijah Wood is horrible. I probably would have enjoyed the battle scenes if I hadn't already seen a bunch in the first two movies. And if they could cut out some stuff from the book, then they could have cut out the Tree Beards or whatever. That was just stupid. The whole relationship between the evil king and his son, Sean Bean's brother was ridiculous. I don't think Peter Jackson filmed enough shots of the king eating the grapes. Well everyone hypes it up and I just don't think it was that great. Too many endings! Pick one."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw0989745/?ref_=tturv_1026","Kick-ass finale","","Helpful","•","2","1","RNMorton","https://www.imdb.com/user/ur0394025/?ref_=tturv_usr_1026_t","Jan 1, 2005","https://www.imdb.com/title/tt0167260/review/rw0989745/?ref_=tturv_perm_1026","Final chapter in Tolkien trilogy returns to the standard set by fantastic first entry. Corrects it's course from the in-comparison-only lesser Towers, which suffered from two significant faults: 1) pointless deviations from the source material, the best fantasy work ever written; and 2) a tendency to make the odds against our heroes laughably impossible. Not that this one is perfect on those counts but it tries a little harder, maybe they felt Towers needed more ummmph or something. We're talking a good 500 pages or so for Return, they do about as nice a job of stuffing the material in as they can. Pretty much flawless acting, my personal favorite being Hill as Theoden King of Rohan. Real nice job on lighting the warning beacons, a dazzling combination of sight and sound (although I still would have preferred it ""by the book"" while Gandalf and Pippin are on the fly to Gondor). I lived with these books so much as a kid I get choked up throughout this movie it's visualized so well. Tolkien was a master of having his characters (often Gandalf, sometimes Galadriel, but not always so) say the perfect lifetime-memorable line; somehow with all this effort they still miss some of the great ones. But I guess nobody's perfect. Great movie. 10 out of 10"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw0987487/?ref_=tturv_1027","Deserving of awards & criticism from die-hards","Spoiler","Helpful","•","2","1","tacitpro","https://www.imdb.com/user/ur2628197/?ref_=tturv_usr_1027_t","Dec 29, 2004","https://www.imdb.com/title/tt0167260/review/rw0987487/?ref_=tturv_perm_1027",""
"10","/10","https://www.imdb.com/title/tt0167260/review/rw0987392/?ref_=tturv_1028","Absolutely amazing!","","Helpful","•","2","1","party_boy75","https://www.imdb.com/user/ur3212378/?ref_=tturv_usr_1028_t","Dec 29, 2004","https://www.imdb.com/title/tt0167260/review/rw0987392/?ref_=tturv_perm_1028","This film has made a dent in cinema history. People have said it isn't able to do, people said that it was impossible, but these people were proved wrong by Mr Peter Jackson. I think this film is the best that I have ever seen. I first said that ""The Two Towers"" was, but this film ceases the first or second. The cinematography in this film is extremely graphical and the special effects are awesome. The music is enchanting and so extraordinary. The storyline is a tearjerker and is extremely moving. I would thoroughly recommend this movie to anyone who has not seen it, but I would also advise you to see the first two because they are equally as god-smacking as this one is. People who say this movie is bad interpret the movie before they see it; they judge it by the length of the film and don't look at the layers of meaning that are within the movie. That is why the film is misunderstood by some people and I would recommend this. I purchased the extended version a couple of days ago and, even though it is 4 hours long, the length of it is not an issue and I could watch it over and over again. I hope that my review is helpful."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw0986319/?ref_=tturv_1029","The Best Movie Ever!","","Helpful","•","2","1","penneyn","https://www.imdb.com/user/ur2115362/?ref_=tturv_usr_1029_t","Dec 27, 2004","https://www.imdb.com/title/tt0167260/review/rw0986319/?ref_=tturv_perm_1029","As a Tolkien fan since the age of 15, I have seen many attempts to bring his vision to life in a movie, and in my own humble opinion, all have them have failed miserably. Peter Jackson has pulled off a coup with his Ring trilogy, and Return of the King is the masterpiece of the three. It deserved each and every Oscar it won, and the unprecedented honor of being the first movie in film history to sweep every category for which it was nominated.There were things in all of three of the movies that I missed from the books (Tom Bombadil and Goldberry, for instance), but I realize that Peter had time constraints to consider. However, I imagine that any true Tolkien fan would have sat through them had they been FOUR hours long. I would have. Heck, in my opinion, they were all too short by about three hours! Best movie I've ever seen!"
